** MY NODES
*Node
5626, -28.22808, 4.442619, -6.0
5627, 20.19559, -4.610743, -6.0
5628, 22.97991, -6.051011, -6.0
5629, 26.13198, -5.764214, -6.0
5630, 28.47643, -3.912937, -6.0
5631, 29.94404, -1.348194, -6.0
5632, 29.77543, 1.881146, -6.0
5633, 28.01339, 4.581631, -6.0
5634, 18.99322, 8.645809, -6.0
5635, 25.22507, 5.883699, -6.0
5636, 22.12021, 6.145157, -6.0
5637, 11.94081, 9.178144, -6.0
5638, 19.3166, 4.417288, -6.0
5639, -19.67518, 6.695503, -6.0
5640, 20.12184, -6.800283, -6.0
5641, -16.58622, 4.837918, -6.0
5642, -15.40965, 0.542489, -6.0
5643, 17.13083, -5.801629, -6.0
5644, 15.18127, -2.821413, -6.0
5645, -16.87517, -6.156928, -6.0
5646, -13.6779, -6.120304, -6.0
5647, -10.40406, -5.966045, -6.0
5648, -6.823317, -5.839482, -6.0
5649, -3.411659, -5.839482, -6.0
5650, -13.6366, 6.173691, -6.0
5651, 1.421085e-14, -5.839482, -6.0
5652, 3.411659, -5.839482, -6.0
5653, 6.823317, -5.839729, -6.0
5654, -10.28797, 6.106605, -6.0
5655, 10.23485, -6.134849, -6.0
5656, -6.823317, 5.839482, -6.0
5657, 13.68029, -6.122639, -6.0
5658, -3.411659, 5.839482, -6.0
5659, -1.421085e-14, 5.839482, -6.0
5660, 3.411659, 5.839482, -6.0
5661, 13.63862, 6.180325, -6.0
5662, 16.93252, 5.995408, -6.0
5663, 15.03161, 0.5256036, -6.0
5664, 10.26103, 6.128284, -6.0
5665, 6.823317, 5.839482, -6.0
5666, -16.06711, -3.300633, -6.0
5667, -19.48546, -6.791324, -6.0
5668, -12.92703, -2.854832, -6.0
5669, 12.09428, -3.489997, -6.0
5670, 9.019072, 2.849906, -6.0
5671, 12.24815, 3.112563, -6.0
5672, 15.55709, 3.384719, -6.0
5673, 5.327347, 2.879807, -6.0
5674, 1.751342, 2.967637, -6.0
5675, -1.729828, 2.968976, -6.0
5676, -5.296671, 2.894942, -6.0
5677, -8.984824, 3.024331, -6.0
5678, 8.937067, -2.817129, -6.0
5679, 5.117404, -2.505992, -6.0
5680, 1.705829, -2.506686, -6.0
5681, -12.65848, 3.274658, -6.0
5682, -1.705829, -2.506686, -6.0
5683, -5.117551, -2.508387, -6.0
5684, -8.974671, -2.816672, -6.0
5685, 11.75183, -0.4154929, -6.0
5686, -11.22554, 0.1478453, -6.0
5687, -7.326763, 0.2388868, -6.0
5688, -3.54032, 0.37972, -6.0
5689, -0.00418367, 0.3791174, -6.0
5690, 3.559161, 0.3795414, -6.0
5691, 7.459527, 0.1884595, -6.0
** MY NODES
*Node
5692, -27.91203, 4.935839e-16, -6.0
5693, -27.11226, -2.409807, -6.0
5694, 19.85119, 4.935839e-16, -6.0
5695, 20.65096, -2.409807, -6.0
5696, 23.88161, -12.5, -6.0
5697, 23.88161, 12.5, -6.0
5698, -23.88161, 12.5, -6.0
5699, -23.88161, -12.5, -6.0
5700, -27.70686, -1.269527, -6.0
5701, -25.51394, -3.685072, -6.0
5702, -23.4955, -4.011881, -6.0
5703, -21.57643, -3.306119, -6.0
5704, -20.25067, -1.749433, -6.0
5705, -19.85943, 0.2575195, -6.0
5706, -20.50341, 2.198192, -6.0
5707, -22.01687, 3.573097, -6.0
5708, -24.01028, 4.028364, -6.0
5709, -25.97056, 3.446817, -6.0
5710, -27.3932, 1.978134, -6.0
5711, 20.05635, -1.26951, -6.0
5712, 22.2493, -3.685085, -6.0
5713, 24.26778, -4.011875, -6.0
5714, 26.18686, -3.306067, -6.0
5715, 27.51261, -1.749326, -6.0
5716, 27.90378, 0.2576671, -6.0
5717, 27.25971, 2.19834, -6.0
5718, 25.74617, 3.573192, -6.0
5719, 23.75271, 4.028356, -6.0
5720, 21.79243, 3.44668, -6.0
5721, 20.36988, 1.977879, -6.0
5722, 27.40327, 11.99366, -6.0
5723, 30.63962, 10.51567, -6.0
5724, 33.32848, 8.185759, -6.0
5725, 35.25201, 5.192688, -6.0
5726, 36.25438, 1.778935, -6.0
5727, 36.25438, -1.778935, -6.0
5728, 35.25201, -5.192688, -6.0
5729, 33.32848, -8.185759, -6.0
5730, 30.63962, -10.51567, -6.0
5731, 27.40327, -11.99366, -6.0
5732, -27.40325, -11.99367, -6.0
5733, -30.63959, -10.51569, -6.0
5734, -33.32845, -8.185797, -6.0
5735, -35.25198, -5.192749, -6.0
5736, -36.25437, -1.779018, -6.0
5737, -36.25439, 1.778836, -6.0
5738, -35.25206, 5.192581, -6.0
5739, -33.32857, 8.185658, -6.0
5740, -30.63975, 10.51559, -6.0
5741, -27.40343, 11.99361, -6.0
5742, 20.46995, -12.5, -6.0
5743, 17.05829, -12.5, -6.0
5744, 13.64663, -12.5, -6.0
5745, 10.23498, -12.5, -6.0
5746, 6.823317, -12.5, -6.0
5747, 3.411659, -12.5, -6.0
5748, 1.421085e-14, -12.5, -6.0
5749, -3.411659, -12.5, -6.0
5750, -6.823317, -12.5, -6.0
5751, -10.23498, -12.5, -6.0
5752, -13.64663, -12.5, -6.0
5753, -17.05829, -12.5, -6.0
5754, -20.46995, -12.5, -6.0
5755, -20.46995, 12.5, -6.0
5756, -17.05829, 12.5, -6.0
5757, -13.64663, 12.5, -6.0
5758, -10.23498, 12.5, -6.0
5759, -6.823317, 12.5, -6.0
5760, -3.411659, 12.5, -6.0
5761, -1.421085e-14, 12.5, -6.0
5762, 3.411659, 12.5, -6.0
5763, 6.823317, 12.5, -6.0
5764, 10.23498, 12.5, -6.0
5765, 13.64663, 12.5, -6.0
5766, 17.05829, 12.5, -6.0
5767, 20.46995, 12.5, -6.0
5768, -25.0881, -9.25296, -6.0
5769, -27.6506, -8.253107, -6.0
5770, -30.0094, -7.061758, -6.0
5771, -31.54966, -4.96375, -6.0
5772, -33.0069, -6.775112e-05, -6.0
5773, -29.83542, 1.705996, -6.0
5774, -22.16434, -8.992727, -6.0
5775, -19.28686, -3.913081, -6.0
5776, 8.529147, 9.170891, -6.0
5777, 18.00975, 1.662008, -6.0
5778, 22.04395, 9.299638, -6.0
5779, 24.87179, 8.928602, -6.0
5780, 15.35246, 9.171191, -6.0
5781, 27.65143, 8.254866, -6.0
5782, 30.00794, 7.068062, -6.0
5783, 31.51615, 4.906346, -6.0
5784, 32.84496, -2.629537, -6.0
5785, 29.79086, -6.86151, -6.0
5786, 32.95647, -7.305268e-14, -6.0
5787, 5.117488, 9.170891, -6.0
5788, 27.73414, -8.518241, -6.0
